Lease Risk Report,,,,Sales Rep,AdamShoff,Re/Max Crossroads Realty Incorporated,Lease Number,9869493001,Maturity Date,30-Jul-21,Equipment Payment,$201.63,Lease Provider,Wells Fargo,Total Funded,"$72,757.87",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP C3003,E156L500178,,"305 MILNER AVENUE, UNIT 3 12 TORONTO",Activities,"Total Funded for Re/Max Crossroads Realty Incorporated     $72,757.87","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Re/Max Crossroads Realty Incorporated,Lease Number,9869493001,Maturity Date,30-Jul-21,Equipment Payment,$201.63,Lease Provider,Wells Fargo,Total Funded,"$72,757.87",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP C3003,E156L600011,,"5799 YONGE STREET, UNIT 5 03 TORONTO",Activities,"Total Funded for Re/Max Crossroads Realty Incorporated     $72,757.87","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Re/Max Crossroads Realty Incorporated,Lease Number,9869493001,Maturity Date,30-Jul-21,Equipment Payment,$201.63,Lease Provider,Wells Fargo,Total Funded,"$72,757.87",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP C306,G446P302482,,"8901 WOODBINE AVE., UNIT #208 TORONTO",Activities,"Total Funded for Re/Max Crossroads Realty Incorporated     $72,757.87","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Re/Max Crossroads Realty Incorporated,Lease Number,9869493001,Maturity Date,30-Jul-21,Equipment Payment,$201.63,Lease Provider,Wells Fargo,Total Funded,"$72,757.87",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 2554,G146R500825,,1055 MCNICOLL AVENUE TORONTO,Activities,"Total Funded for Re/Max Crossroads Realty Incorporated     $72,757.87","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Re/Max Crossroads Realty Incorporated,Lease Number,9869493001,Maturity Date,30-Jul-21,Equipment Payment,$201.63,Lease Provider,Wells Fargo,Total Funded,"$72,757.87",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 2554,G146R500948,,1055 MCNICOLL AVENUE TORONTO,Activities,"Total Funded for Re/Max Crossroads Realty Incorporated     $72,757.87","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Re/Max Crossroads Realty Incorporated,Lease Number,9869493001,Maturity Date,30-Jul-21,Equipment Payment,$201.63,Lease Provider,Wells Fargo,Total Funded,"$72,757.87",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 301SPF,W916P402175,,1055 MCNICOLL AVENUE TORONTO,Activities,"Total Funded for Re/Max Crossroads Realty Incorporated     $72,757.87","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Re/Max Crossroads Realty Incorporated,Lease Number,9869493001,Maturity Date,30-Jul-21,Equipment Payment,$201.63,Lease Provider,Wells Fargo,Total Funded,"$72,757.87",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 301SPF,W916P402178,,1055 MCNICOLL AVENUE TORONTO,Activities,"Total Funded for Re/Max Crossroads Realty Incorporated     $72,757.87","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Re/Max Crossroads Realty Incorporated,Lease Number,9869493001,Maturity Date,30-Jul-21,Equipment Payment,$201.63,Lease Provider,Wells Fargo,Total Funded,"$72,757.87",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 301SPF,W916P400904,,"305 MILNER AVENUE, UNIT 3 12 TORONTO",Activities,"Total Funded for Re/Max Crossroads Realty Incorporated     $72,757.87","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Re/Max Crossroads Realty Incorporated,Lease Number,9869493001,Maturity Date,30-Jul-21,Equipment Payment,$201.63,Lease Provider,Wells Fargo,Total Funded,"$72,757.87",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 3554,G166R430313,,"8901 WOODBINE AVE., UNIT #208 TORONTO",Activities,"Total Funded for Re/Max Crossroads Realty Incorporated     $72,757.87","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Re/Max Crossroads Realty Incorporated,Lease Number,9869493001,Maturity Date,30-Jul-21,Equipment Payment,$201.63,Lease Provider,Wells Fargo,Total Funded,"$72,757.87",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP C306,G446P602905,,"8901 WOODBINE AVE., UNIT #208 TORONTO",Activities,"Total Funded for Re/Max Crossroads Realty Incorporated     $72,757.87","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Realty Care Law LLP,Lease Number,001-0239146-000,Maturity Date,01-Nov-24,Equipment Payment,$656.00,Lease Provider,DE LAGE LANDEN,Total Funded,"$12,607.93",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 5055,C338RA01132,,1997 LESLIE STREET NORTH YORK,Activities,"Total Funded for Realty Care Law LLP     $12,607.93","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Research Now Inc,Lease Number,001-0241497-000,Maturity Date,01-Jun-22,Equipment Payment,"$2,243.77",Lease Provider,DE LAGE LANDEN,Total Funded,"$26,331.88",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,IM C4500,3129M403148,,250 YONGE STREET TORONTO,Activities,"Total Funded for Research Now Inc     $26,331.88","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Research Now Inc,Lease Number,001-0241497-000,Maturity Date,01-Jun-22,Equipment Payment,"$2,243.77",Lease Provider,DE LAGE LANDEN,Total Funded,"$26,331.88",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP3555 SPDF,C319L400075,,250 YONGE STREET TORONTO,Activities,"Total Funded for Research Now Inc     $26,331.88","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Research Now Inc,Lease Number,001-0241497-000,Maturity Date,01-Jun-22,Equipment Payment,"$2,243.77",Lease Provider,DE LAGE LANDEN,Total Funded,"$26,331.88",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP301 SPF,W919P200057,,250 YONGE STREET TORONTO,Activities,"Total Funded for Research Now Inc     $26,331.88","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Royal St. George's College,Lease Number,9983472001,Maturity Date,14-Feb-24,Equipment Payment,"$1,950.00",Lease Provider,Wells Fargo,Total Funded,"$33,854.18",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,PRO C5200S,C088CB00070,,120 HOWLAND AVENUE TORONTO,Activities,"Total Funded for Royal St. George's College     $33,854.18","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Shinhan Bank Canada,Lease Number,001-0207849-000,Maturity Date,01-Jun-21,Equipment Payment,"$1,260.00",Lease Provider,DE LAGE LANDEN,Total Funded,"$21,871.71",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 4054,G176R230671,,5140 YONGE STREET TORONTO,Activities,"Total Funded for Shinhan Bank Canada     $32,886.29","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Shinhan Bank Canada,Lease Number,001-0207849-000,Maturity Date,01-Jun-21,Equipment Payment,"$1,260.00",Lease Provider,DE LAGE LANDEN,Total Funded,"$21,871.71",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 4054,G176R230715,,5140 YONGE STREET TORONTO,Activities,"Total Funded for Shinhan Bank Canada     $32,886.29","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Shinhan Bank Canada,Lease Number,001-0207849-000,Maturity Date,01-Jun-21,Equipment Payment,"$1,260.00",Lease Provider,DE LAGE LANDEN,Total Funded,"$21,871.71",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 4054,G176R230800,,5140 YONGE STREET TORONTO,Activities,"Total Funded for Shinhan Bank Canada     $32,886.29","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Shinhan Bank Canada,Lease Number,001-0207849-000,Maturity Date,01-Jun-21,Equipment Payment,"$1,260.00",Lease Provider,DE LAGE LANDEN,Total Funded,"$21,871.71",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 4054,G176R230842,,5140 YONGE STREET TORONTO,Activities,"Total Funded for Shinhan Bank Canada     $32,886.29","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Shinhan Bank Canada,Lease Number,9866611001,Maturity Date,30-May-21,Equipment Payment,$308.25,Lease Provider,Wells Fargo,Total Funded,"$5,257.73",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 4054,G176R330530,,"5140 YONGE STREET, SUITE 2300 TORONTO",Activities,"Total Funded for Shinhan Bank Canada     $32,886.29","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Shinhan Bank Canada,Lease Number,9871082001,Maturity Date,30-Sep-21,Equipment Payment,$337.50,Lease Provider,Wells Fargo,Total Funded,"$5,756.85",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 4054,G176R530623,,2929 BARNET HIGHWAY UNIT 2842 TORONTO,Activities,"Total Funded for Shinhan Bank Canada     $32,886.29","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited,Lease Number,9756025001,Maturity Date,30-Aug-19,Equipment Payment,$619.87,Lease Provider,Wells Fargo,Total Funded,"$18,588.55",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,SP 5200S,S9039500073,,220 RONCESVALLES AVENUE 1ST FLOOR TORONTO,Activities,"Total Funded for St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited     $46,629.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited,Lease Number,9756025001,Maturity Date,30-Aug-19,Equipment Payment,$619.87,Lease Provider,Wells Fargo,Total Funded,"$18,588.55",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,SP 5200S,S9019500046,,4300 CAWTHRA ROAD TORONTO,Activities,"Total Funded for St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited     $46,629.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited,Lease Number,9756025001,Maturity Date,30-Aug-19,Equipment Payment,$619.87,Lease Provider,Wells Fargo,Total Funded,"$18,588.55",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,SP 5200S,S9039200051,,3621 DIXIE ROAD TORONTO,Activities,"Total Funded for St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited     $46,629.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited,Lease Number,9756025001,Maturity Date,30-Aug-19,Equipment Payment,$619.87,Lease Provider,Wells Fargo,Total Funded,"$18,588.55",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP C3003,E154M662216,,220 RONCESVALLES AVENUE 2ND FLOOR TORONTO,Activities,"Total Funded for St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited     $46,629.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited,Lease Number,9768126001,Maturity Date,30-Sep-19,Equipment Payment,$51.87,Lease Provider,Wells Fargo,Total Funded,"$2,637.01",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,SP 5200S,S9049200238,,220 RONCESVALLES AVENUE 1ST FLOOR TORONTO,Activities,"Total Funded for St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited     $46,629.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited,Lease Number,9774655001,Maturity Date,30-Oct-19,Equipment Payment,$50.33,Lease Provider,Wells Fargo,Total Funded,"$10,420.48",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 301SPF,W914P703558,,220 RONCESVALLES AVENUE 2ND FLOOR TORONTO,Activities,"Total Funded for St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited     $46,629.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited,Lease Number,9774655001,Maturity Date,30-Oct-19,Equipment Payment,$50.33,Lease Provider,Wells Fargo,Total Funded,"$10,420.48",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 301SPF,W914P703555,,2987 BLOOR STREET WEST TORONTO,Activities,"Total Funded for St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited     $46,629.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited,Lease Number,9774655001,Maturity Date,30-Oct-19,Equipment Payment,$50.33,Lease Provider,Wells Fargo,Total Funded,"$10,420.48",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 301SPF,W914P703554,,12 DENISON AVENUE TORONTO,Activities,"Total Funded for St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited     $46,629.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited,Lease Number,9774655001,Maturity Date,30-Oct-19,Equipment Payment,$50.33,Lease Provider,Wells Fargo,Total Funded,"$10,420.48",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 301SPF,W914P804201,,625 MIDDLEFIELD ROAD TORONTO,Activities,"Total Funded for St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited     $46,629.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited,Lease Number,9809426001,Maturity Date,30-May-20,Equipment Payment,$55.33,Lease Provider,Wells Fargo,Total Funded,"$5,625.83",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 301SPF,W915P201488,,50 RICHMOND STREET EAST TORONTO,Activities,"Total Funded for St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited     $46,629.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited,Lease Number,9809426001,Maturity Date,30-May-20,Equipment Payment,$55.33,Lease Provider,Wells Fargo,Total Funded,"$5,625.83",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 301SPF,W915P201483,,709 BARTON STREET EAST TORONTO,Activities,"Total Funded for St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited     $46,629.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited,Lease Number,9809437001,Maturity Date,30-May-20,Equipment Payment,$69.49,Lease Provider,Wells Fargo,Total Funded,"$6,429.24",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 301SPF,W915P201863,,3055 LAKESHORE BLVD. WEST TORONTO,Activities,"Total Funded for St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited     $46,629.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited,Lease Number,9809437001,Maturity Date,30-May-20,Equipment Payment,$69.49,Lease Provider,Wells Fargo,Total Funded,"$6,429.24",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,SP 5200S,S9049500864,,"3621 DIXIE ROAD, UNIT 14 TORONTO",Activities,"Total Funded for St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited     $46,629.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited,Lease Number,9827735001,Maturity Date,30-Sep-20,Equipment Payment,$57.61,Lease Provider,Wells Fargo,Total Funded,"$2,928.83",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 301SPF,W915P403363,,220 RONCESVALLES AVENUE 2ND FLOOR TORONTO,Activities,"Total Funded for St. Stanislaus-St. Casimir's Polish Parishes Credit Union Limited     $46,629.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,TeraGo Networks Inc,Lease Number,001-0233319-000,Maturity Date,01-Oct-23,Equipment Payment,"$2,121.00",Lease Provider,DE LAGE LANDEN,Total Funded,"$37,017.28",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,C6004EX,C758M600012,,55 COMMERCE VALLEY DRIVE WEST THORNHILL,Activities,"Total Funded for TeraGo Networks Inc     $37,017.28","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,TeraGo Networks Inc,Lease Number,001-0233319-000,Maturity Date,01-Oct-23,Equipment Payment,"$2,121.00",Lease Provider,DE LAGE LANDEN,Total Funded,"$37,017.28",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,C6004EX,C758M600041,,55 COMMERCE VALLEY DRIVE WEST THORNHILL,Activities,"Total Funded for TeraGo Networks Inc     $37,017.28","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,TeraGo Networks Inc,Lease Number,001-0233319-000,Maturity Date,01-Oct-23,Equipment Payment,"$2,121.00",Lease Provider,DE LAGE LANDEN,Total Funded,"$37,017.28",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,C2004EX,C768R611084,,55 COMMERCE VALLEY DRIVE WEST THORNHILL,Activities,"Total Funded for TeraGo Networks Inc     $37,017.28","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,TeraGo Networks Inc,Lease Number,001-0233319-000,Maturity Date,01-Oct-23,Equipment Payment,"$2,121.00",Lease Provider,DE LAGE LANDEN,Total Funded,"$37,017.28",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,C4503,E174M760113,,55 COMMERCE VALLEY DRIVE WEST THORNHILL,Activities,"Total Funded for TeraGo Networks Inc     $37,017.28","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,The Village Amenities Committee York Region Condominium,Lease Number,001-0240133-000,Maturity Date,01-May-24,Equipment Payment,$208.00,Lease Provider,DE LAGE LANDEN,Total Funded,"$11,044.28",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 4055,C329R200608,,75 AUGUSTA DRIVE MARKHAM,Activities,"Total Funded for The Village Amenities Committee York Region Condominium     $11,044.28","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,The Vimy Ridge Group Ltd,Lease Number,001-0191696-000,Maturity Date,01-Jan-20,Equipment Payment,$584.00,Lease Provider,DE LAGE LANDEN,Total Funded,"$10,147.70",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 5002SP,W534LB00833,,2000 ELLESMERE ROAD SCARBOROUGH,Activities,"Total Funded for The Vimy Ridge Group Ltd     $31,989.57","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,The Vimy Ridge Group Ltd,Lease Number,001-0200911-000,Maturity Date,01-Oct-20,Equipment Payment,"$1,257.00",Lease Provider,DE LAGE LANDEN,Total Funded,"$21,841.87",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,AFICIO MP 9002SP,W885L900129,,16 - 2000 ELESMERE ROAD TORONTO,Activities,"Total Funded for The Vimy Ridge Group Ltd     $31,989.57","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,Ya Ya Foods Corp.,Lease Number,001-0236297-000,Maturity Date,01-Feb-24,Equipment Payment,$379.00,Lease Provider,DE LAGE LANDEN,Total Funded,"$6,863.57",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP 3555ARDF,C318R520044,,450 B KIPLING AVENUE TORONTO,Activities,"Total Funded for Ya Ya Foods Corp.     $6,863.57","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,YCC 0435,Lease Number,001-0235713-000,Maturity Date,01-Jan-24,Equipment Payment,$70.00,Lease Provider,DE LAGE LANDEN,Total Funded,"$3,627.40",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,AFICIO MP C4503,E174MB10270,,100 QUEBEC AVENUE TORONTO,Activities,"Total Funded for YCC 0435     $3,627.40","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,York Condominium Corporation #46,Lease Number,001-0229639-000,Maturity Date,01-Jul-23,Equipment Payment,$102.00,Lease Provider,DE LAGE LANDEN,Total Funded,"$5,431.53",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP2555,C298R300173,,108 - 200 LOTHERTON PATHWAY NORTH YORK,Activities,"Total Funded for York Condominium Corporation #46     $5,431.53","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,York Condominium Corporation #59,Lease Number,001-0193958-000,Maturity Date,01-Oct-20,Equipment Payment,$366.00,Lease Provider,DE LAGE LANDEN,Total Funded,"$6,681.29",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP C2503,E215M160353,,120 WOODSTREAM BOULEVARD WOODBRIDGE,Activities,"Total Funded for York Condominium Corporation #59     $6,681.29","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,York Condominium Corporation 211,Lease Number,001-0237371-000,Maturity Date,01-Sep-24,Equipment Payment,$90.11,Lease Provider,DE LAGE LANDEN,Total Funded,"$5,165.49",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,IM C2000,3088RB00058,,242 APPLEWOOD CRESCENT CONCORD,Activities,"Total Funded for York Condominium Corporation 211     $5,165.49","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,York Condominium Corporation 288,Lease Number,001-0239237-000,Maturity Date,01-Apr-24,Equipment Payment,$450.11,Lease Provider,DE LAGE LANDEN,Total Funded,"$23,469.92",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP C6004EX,C757M720736,,33 HARBOUR SQUARE TORONTO,Activities,"Total Funded for York Condominium Corporation 288     $23,469.92","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,York Condominum Corporation #104 (dba: Brookfield Residential,Lease Number,001-0218273-000,Maturity Date,01-May-22,Equipment Payment,$112.88,Lease Provider,DE LAGE LANDEN,Total Funded,"$5,898.46",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MPC2004,G746RC10303,,980 BROADVIEW AVENUE TORONTO,Activities,"Total Funded for York Condominum Corporation #104 (dba: Brookfield Residential     $5,898.46","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,York Region Condominium Corporation (YRCC) 688 o/s Gibraltor,Lease Number,001-0210213-000,Maturity Date,01-Aug-21,Equipment Payment,$221.91,Lease Provider,DE LAGE LANDEN,Total Funded,"$11,486.65",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP C3504,G706M560101,,22 CLARISSA DRIVE RICHMOND HILL,Activities,"Total Funded for York Region Condominium Corporation (YRCC) 688 o/s Gibraltor     $11,486.65","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,York Region Condominium Corporation No. 902,Lease Number,001-0216891-000,Maturity Date,01-May-22,Equipment Payment,"$1,039.19",Lease Provider,DE LAGE LANDEN,Total Funded,"$18,344.94",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MPC3504,G707M161116,,3255 HIGHWAY 7 MARKHAM,Activities,"Total Funded for York Region Condominium Corporation No. 902     $18,344.94","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
Lease Risk Report,,,,Sales Rep,AdamShoff,York Region Standard Condominium Co Corporation #1020,Lease Number,001-0221045-000,Maturity Date,01-Mar-23,Equipment Payment,$97.05,Lease Provider,DE LAGE LANDEN,Total Funded,"$5,456.20",Payments Remaining,,Equipment,Make,Model,Serial Number,Equipment ID,Address,,MP C401SR,G097P100018,,7071 BAYVIEW AVENUE MARKHAM,Activities,"Total Funded for York Region Standard Condominium Co Corporation #1020     $5,456.20","Total Funded for AdamShoff     $2,044,035.19",2019-09-08,Page -1 of 1
